text,label
من با شما هم نظر نیستم همانگونه که از رد همگان دعوت برخی هنرمندان خوشحال شدم از قبول دعوت دولت آبادی هم کینه ای به دل نگرفتم. این که انتظار داشته باشیم کردن با معیارهای ما تصمیم بگیرند دور از انصاف است.ڎ,1
یعنی اون مود خوب و آلنت عود و دود و دی وی دی وودي بوی توووو حلقمۊ,1
تایم اینو نندازی توی میشه لاین ، سپاسۇ,1
توم ریدر جدیدم دیدم. فضاسازی عالی و داستان خوب و شخصیت پردازی نه چندان دلچسب. با این حال لارای جدید باورپذیره. بر خلاف آنجلینا جولی معمولیه، شکست می خوره، داره می کنه و یاد میگیره تا برنده شه. اگه از طرفداران لارا کرافت هستید قطعا این فیلم ارزش دیدن وحشت pic.twitter.com/R2iAOk4dX8ۨ,1
چون لقشون اصلا چنديست لبخند تورا نديدم اباد باغت بگو سيبٕ,1
مردهای ایتالیایی دست مردهای ایرانی رو باشید هیزی از پشت بستن. برید خوش تو تنها نیستید. پووووفۨ,1
من نوکرتم :))) خیانت نمیکنم آخه زدی شخم نزن فکر کردم ناراحت شخم :/ آخه یه بار یکی گفت چرا شدی می‌زنی بلاکم کرد :))) ترسیدم حقیقتش٨,1
گفت:ما بنده ی درگاه توییم تا که هستیم، هواخواه در بنده آماده بود،فرمان چیست؟ جان به راه تو سپارم،جان چیست؟ دل چو توییم خدمت تو شاد کنم ننگم باید که ز جان یاد کنم...ٻ,1
لعنت بهتون :)))) نمیدونین چقدر دیدن اینکه چقدر عاشق مثبت و حالتون باهم خوبه به اطرافیان تون - که ما باشیم - انرژی همین و حال خوش میداد !؟ این جدایی تون واسه ما غیرقابل تحمله خدا به فریاد خودتون برسهچ,1
این خیلی شجاعی که داستانتو تعریف کردی اینجا. دمت گرم واقعن. امیدوارم خاطرات بد شما قضیه هم فراموش بشن یه روزی..ط,1
بله بله تجربه پدر بسوزه كه هر چى ميكشيم از سر اين ترشيجاتِڪ,1
واسه ی دعوای حقیقی یا فیک وحید و داوود که باز من میگم بچه های خوبین،کلی ملت و هواخواه جمع شدند ،بعد دخترتونو هل میدن از بالا خایه نکردیدۖ,1
كاش ميشد توئتر رو براي كسي نصب كرد تا دلگرم بشن ، خواهشا هر #کامیونداران رو ميشناسين با توئيتر آشناش كنين ، وي پي ان ها كه به خاطر تلگرام روشنه ، اثراتش مثبته #اعتصاب_کامیونداران #دومينوى_اعتصاب #lranStrikes؄,1
من هواخواه ازادگی هستم ولی هیچوقت نمیگم شک هواخواه . چون باور دارم در نهایت ازادگی پیروز میشه و کسی که میگه من اخرین هواخواه میمونم به کل باوراش اخرین داره.۷,1
عه چه بد که من اصلا اینجارو تا خدا ندیدم جالب به نظر میاد. بوکمارکش کردم که به امید الان بررسیش کنمٻ,1
واقعا هم احتیاج داره، لیگو (که معیار سرحال بودن تیمه چون به ثبات نیاز داره) رید، اروپا به خاطر حذفی بودن تجربه و ی بسیار بالا و چندتا مسىله دیگه :))) برد وگرنه تیم سرحالی نبود امسالۚ,1
میشه لطفا أین بحث بی انتها را تمام کنید؟ سیزین یریزه من یورولدوم چطوری هر کدام به کار خود مشغول شویم؟ چون نه است قانع خواهید شد و نه دیگری این بحث فقط اتلاف وقت شما سپاس از شما پاینده ایرانڒ,1
وقتايي كه خيلي شادم يهو ميزنم فاز كصمشنگي و ميخوام كه همه اهنگاي غمگينمو پاك كنم ولي خوشالم كه كون گشاديم دردم به ميخوره و پاكشون نميكنم چون وقتي غمگين ميشم اگه اهنگ غمگيني واسه گوش دادن نداشته باشم مجبورم تو سكوت كيريم بمونم و غصه بخورم.؂,1
خدا چیزی که دوست نداره دمِ دستت باشه ، وقتی گاز میگیره بگیر جلو دهنش ! دعوا هم بکنش به امید یه که آدم میشه :)ٓ,1
دمت گرم که اینو میگی خیلیا هستن شهامت نیستم که بگن هیچی بلد ندارنٟ,1
شادم برای دروازه‌بانِ #یوونتوس . این آخرین بار بود كه دونارومای جوان چالش رویارویی با #بوفون را تجربه کرد. شاید این بار استثنائاً طعم تلخ شكست در فینال و تماشای رژه واپسینِ سوپر جی‌جی با جام قهرمانی ناراحتی‌ المپیكوی رم باعث در عمیقش نشود؛ چراكه شاهدِ رقص آخر اسطوره‌اش بود.ۛ,1
لطفاً برنامه های جهت آگاهی بخشی به عموم مردم در مورد #نافرمانی_مدنی و #تحریم_خرید تولید کنید، ما اینجا هیچ تریبونی نداریم شما همه جوره در خطر هستیم. شما صدای ایران آزاد باشید. سپاس از الطاف و #IranStrikes #دومینوی_اعتصاباتؕ,1
تو من خوب است اما با حالِ بهتر می‌شوم... #خاطرات_لعنتیة,1
#26_اردیبهشت_هموطن_بپاخیز #16_may_sacrificial_movement @saiedshemirani با اقوام، ایرانی‌ برابری مرام #من_رای_نمیدهم #هنرمندان #گشت_ارشادۙ,1
خودم هم خودم و کردم پسند والا #تنهاییۊ,1
زنده یاد ناصرملک ازاین تازنده بود همه می ترسیدن حرفی وتصویری مطیعی هنرمندقبل انقلاب اسمی نشانی ببرند حالا دررسانه وروزنامه ها تیترزدن،لوطی ! چاپلوسی تاکجا #مردم ایران بزرگترین لوطی عصرخودشون هستندکه قدردان سیاستمداران #هاشمی #میرحسین #خاتمی هنرمندان چون #ناصرچشم_آذر_ملک_مطیعیڞ,1
من با تو دعوا می‌کنم؟ من از دان که گفتی زمانی سه داری جرات نمی‌کنم باهات مخالفت ساده کنم حتی :)))آ,1
حمل بر اگه نباشه آدما رو خوب درک میکنم البته خودستایی رو اون مود دِپِ سگ اخلاقم نباشم https:// twitter.com/cheshmunsiah/s tatus/973981296136507392 …۝,1
منم با نطر بالایی البته موافقم چون کمکاری داره نفر بالایی ۵۹ۄ,1
وقتی این حرکات نمایشی تبدیل به تکلیف از که تبدیل به درخواست وجدان عمومی وازش استقبال بشه. میشه هل دادنشون به دامن رژیم سودی نخواهیم برد. حتی اگر تظاهر فرضشون کنیم، این حرکات نشون از پیشروی نیروی #براندازی بعنوان عرف جامعه داره. پس پیشروی رو جشن بگیریم.ؚ,1
ی روزی برسه ک نباشم ک الان هستم اینی چنان زندگی ام تغییر #مثبت کنه ک دیگه خودمم خودمو بجا نیارم آرزوم خیلی کلیِ ولی آرزوی بزرگم همینه https:// twitter.com/mis_noell/stat us/933377966108807168 …ص,1
هیچ وقت کسی و مهربونی حسن نیت منو درک نمی‌کنه و من مطمئنم دلیلش معاشرت با انسان‌های بی‌قلبه ولی من از اثباتش خسته نمی‌شم حتی اگر هیچکسی نفهمه...۸,1
براتون خبرِ یه خوب دارم یه خبرِ بد؛ خبرِ خوب این‌که اون خانم که اونجاست می‌گه قیافۀ شما کپیِ یه سلبریتیِ مشهوره. خبرِ بد اینه که اون سلبریتی، سید محمدِ حسینیه.ڢ,1
شک ندارم نیست بعضی ها دست شون برسه، حتما این کار رو میکنن اما بد که دقت کنید همینکه نمی تونید یعنی جمعیت تون خیلی نیست‌ زیاد هم بود ما باکی نداریم تازه افتخار هم می کنیم که ذره ای شبیه انبیاء بشویمٗ,1
